batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_rejected,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on,time_unavailable
4.2.0,0.000000,111407301.000000,1356082.000000,3177877.000000,1588894.000000,11456.440813,225739.047936,175937.677460,288,0,14144,14144,14144,0,0,0,42.672758,50.299048,0.000000,20335004415.999554,11562055808.000448,0.000000,0.000000,0.000000,0.000000
