batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_rejected,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on,time_unavailable
3.1.0,0.000000,20731275.000000,3926.400000,421967.000000,267744.000000,5.816136,10070.520563,4894.207572,640,0,68935,68935,68935,0,0,0,498.778262,3743.166227,0.000000,7901619578.999998,5345110526.000002,0.000000,0.000000,0.000000,0.000000
