batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_rejected,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on,time_unavailable
3.1.0,0.000000,20731221.000000,5230.300000,330319.000000,288554.000000,6.505946,9371.221179,4253.748140,640,0,68935,68935,12243,0,56692,0,512.643679,36433.434780,0.822398,7773498413.999996,5473290747.000004,0.000000,0.000000,0.000000,0.000000
