batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_rejected,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on,time_unavailable
3.1.0,0.000000,111407301.000000,771984.000000,3027079.000000,1535855.000000,3679.792149,171181.695136,121380.324661,288,0,14144,14144,14144,0,0,0,91.074491,321.313434,0.000000,20335004415.999962,11562055808.000038,0.000000,0.000000,0.000000,0.000000
